fish_id,station,dist_mean,dist_sd,dist_var_coef,step_mean,step_max,temperature,shift_duration,shift,day,shift_id
EM0006,TOR05,43.15,18.45,0.43,8.6,42.3,24.5,2,"[11,13)",13/08/2022,"2022-08-13 [11,13)"
EM0004,TOR05,70.94,13.68,0.19,10.01,37.64,24.467,2,"[11,13)",13/08/2022,"2022-08-13 [11,13)"
EM0001,TOR05,103.61,9.88,0.1,7.67,11.39,24.48,2,"[11,13)",13/08/2022,"2022-08-13 [11,13)"
EM0003,TOR05,133.99,NA,NA,10.55,10.55,24.6,2,"[11,13)",13/08/2022,"2022-08-13 [11,13)"
EM0005,TOR05,135.19,2.13,0.02,1.71,3.01,25,5,"[13,18)",13/08/2022,"2022-08-13 [13,18)"
EM0006,TOR05,60.47,22.02,0.36,14.69,93.64,25.689,5,"[13,18)",13/08/2022,"2022-08-13 [13,18)"
EM0001,TOR05,111.34,11.93,0.11,9.7,20.24,25.867,5,"[13,18)",13/08/2022,"2022-08-13 [13,18)"
EM0007,TOR05,119.39,4.25,0.04,7.13,12.42,25.717,5,"[13,18)",13/08/2022,"2022-08-13 [13,18)"
EM0004,TOR05,79.49,10.72,0.13,11.8,35.3,25.758,5,"[13,18)",13/08/2022,"2022-08-13 [13,18)"
EM0003,TOR05,128.67,9.29,0.07,7.2,13.14,25.8,5,"[13,18)",13/08/2022,"2022-08-13 [13,18)"
EM0006,TOR05,40.23,18.47,0.46,13.47,58.19,23.187,4,"[19,23)",13/08/2022,"2022-08-13 [19,23)"
EM0007,TOR05,113.05,8.69,0.08,6.21,11.62,23.325,4,"[19,23)",13/08/2022,"2022-08-13 [19,23)"
EM0004,TOR05,90.58,11.77,0.13,10.25,26.69,23.231,4,"[19,23)",13/08/2022,"2022-08-13 [19,23)"
EM0003,TOR05,124.03,7.18,0.06,8.93,18.88,23.1,4,"[19,23)",13/08/2022,"2022-08-13 [19,23)"
EM0005,TOR05,135.83,11.35,0.08,15.33,16.05,22.85,4,"[19,23)",13/08/2022,"2022-08-13 [19,23)"
EM0001,TOR05,100.27,1.4,0.01,7.26,12.54,22.9,4,"[19,23)",13/08/2022,"2022-08-13 [19,23)"
EM0006,TOR05,47.16,18.42,0.39,12.49,53.78,24.062,3,"[8,11)",14/08/2022,"2022-08-14 [8,11)"
EM0007,TOR05,125.7,3.71,0.03,4.03,12.9,23.911,3,"[8,11)",14/08/2022,"2022-08-14 [8,11)"
EM0004,TOR05,73.39,11.24,0.15,10.12,21.44,24,3,"[8,11)",14/08/2022,"2022-08-14 [8,11)"
EM0001,TOR05,102.48,13.29,0.13,18.75,25.71,23.925,3,"[8,11)",14/08/2022,"2022-08-14 [8,11)"
EM0003,TOR05,137.01,NA,NA,17.28,17.28,23.6,3,"[8,11)",14/08/2022,"2022-08-14 [8,11)"
EM0004,TOR05,75.33,9.41,0.12,10.11,29.99,24.509,2,"[11,13)",14/08/2022,"2022-08-14 [11,13)"
EM0001,TOR05,98.76,1.73,0.02,4.87,7.29,23.5,2,"[11,13)",14/08/2022,"2022-08-14 [11,13)"
EM0006,TOR05,71.7,14.16,0.2,14.16,37.57,24.282,2,"[11,13)",14/08/2022,"2022-08-14 [11,13)"
EM0007,TOR05,120.62,2.5,0.02,2.45,5.54,23.6,2,"[11,13)",14/08/2022,"2022-08-14 [11,13)"
EM0003,TOR05,116.21,NA,NA,20.79,20.79,23.7,2,"[11,13)",14/08/2022,"2022-08-14 [11,13)"
EM0006,TOR05,65,10.29,0.16,8.17,43.35,25.805,5,"[13,18)",14/08/2022,"2022-08-14 [13,18)"
EM0004,TOR05,71.17,10.68,0.15,9,25.9,25.84,5,"[13,18)",14/08/2022,"2022-08-14 [13,18)"
EM0001,TOR05,105.79,6.45,0.06,6.94,17.37,25.818,5,"[13,18)",14/08/2022,"2022-08-14 [13,18)"
EM0007,TOR05,115.01,8.02,0.07,10.63,16.92,25.825,5,"[13,18)",14/08/2022,"2022-08-14 [13,18)"
EM0005,TOR05,138.54,3.15,0.02,4.47,7.62,25.82,5,"[13,18)",14/08/2022,"2022-08-14 [13,18)"
EM0003,TOR05,130.48,2.1,0.02,5.2,14.11,25.55,5,"[13,18)",14/08/2022,"2022-08-14 [13,18)"
EM0006,TOR05,52.72,18.7,0.35,10.97,46.94,24.07,4,"[19,23)",14/08/2022,"2022-08-14 [19,23)"
EM0007,TOR05,115.79,5.07,0.04,8.58,9.22,24.05,4,"[19,23)",14/08/2022,"2022-08-14 [19,23)"
EM0001,TOR05,197.41,81.64,0.41,8.45,16.08,24,4,"[19,23)",14/08/2022,"2022-08-14 [19,23)"
EM0005,TOR05,142.93,2.62,0.02,3.29,5.02,24.2,4,"[19,23)",14/08/2022,"2022-08-14 [19,23)"
EM0004,TOR05,95.37,9.07,0.1,13.08,34.17,23.967,4,"[19,23)",14/08/2022,"2022-08-14 [19,23)"
EM0006,TOR05,71.39,18.51,0.26,21.86,72.9,24.657,3,"[8,11)",15/08/2022,"2022-08-15 [8,11)"
EM0007,TOR05,140.45,3.94,0.03,12.61,13.61,25.45,3,"[8,11)",15/08/2022,"2022-08-15 [8,11)"
EM0001,TOR05,110.32,14.5,0.13,7.99,23.52,24.538,3,"[8,11)",15/08/2022,"2022-08-15 [8,11)"
EM0004,TOR05,74.23,13.82,0.19,8.89,36.06,24.53,3,"[8,11)",15/08/2022,"2022-08-15 [8,11)"
EM0003,TOR05,134.09,11.29,0.08,15.96,15.96,24.8,3,"[8,11)",15/08/2022,"2022-08-15 [8,11)"
EM0005,TOR05,148.22,11.93,0.08,16.45,27.24,24.92,3,"[8,11)",15/08/2022,"2022-08-15 [8,11)"
EM0004,TOR05,72.48,9.52,0.13,11.32,23.69,25.157,2,"[11,13)",15/08/2022,"2022-08-15 [11,13)"
EM0006,TOR05,81.05,12.44,0.15,10.46,27.85,25.194,2,"[11,13)",15/08/2022,"2022-08-15 [11,13)"
EM0001,TOR05,115.24,1.57,0.01,3.68,5.14,25.15,2,"[11,13)",15/08/2022,"2022-08-15 [11,13)"
EM0005,TOR05,145.24,7.73,0.05,11.69,12.44,25.15,2,"[11,13)",15/08/2022,"2022-08-15 [11,13)"
EM0003,TOR05,130.7,14.65,0.11,10.86,20.72,25.3,2,"[11,13)",15/08/2022,"2022-08-15 [11,13)"
EM0001,TOR05,118.62,23.78,0.2,20.79,65.96,23.163,5,"[13,18)",15/08/2022,"2022-08-15 [13,18)"
EM0004,TOR05,88.74,12.34,0.14,8.03,24.17,23.528,5,"[13,18)",15/08/2022,"2022-08-15 [13,18)"
EM0006,TOR05,65.63,17.91,0.27,11.84,54.48,23.416,5,"[13,18)",15/08/2022,"2022-08-15 [13,18)"
EM0005,TOR05,145.61,11.75,0.08,15.09,31.07,23.871,5,"[13,18)",15/08/2022,"2022-08-15 [13,18)"
EM0007,TOR05,122.49,6.25,0.05,6.94,15.64,22.993,5,"[13,18)",15/08/2022,"2022-08-15 [13,18)"
EM0003,TOR05,130.53,7.15,0.05,9.34,15.77,23.05,5,"[13,18)",15/08/2022,"2022-08-15 [13,18)"
EM0006,TOR05,63.1,21.73,0.34,16.1,56.15,23.089,4,"[19,23)",15/08/2022,"2022-08-15 [19,23)"
EM0001,TOR05,147.08,4.79,0.03,5.26,6.77,23.05,4,"[19,23)",15/08/2022,"2022-08-15 [19,23)"
EM0004,TOR05,87.13,10.51,0.12,10.24,20.62,23.031,4,"[19,23)",15/08/2022,"2022-08-15 [19,23)"
EM0007,TOR05,128.31,8.88,0.07,20.57,28.58,23.1,4,"[19,23)",15/08/2022,"2022-08-15 [19,23)"
EM0003,TOR05,135.15,NA,NA,14.2,14.2,23.1,4,"[19,23)",15/08/2022,"2022-08-15 [19,23)"
EM0005,TOR05,136,NA,NA,15.19,15.19,22.9,4,"[19,23)",15/08/2022,"2022-08-15 [19,23)"
EM0006,TOR05,55.15,17.35,0.31,9.47,42.85,24.084,3,"[8,11)",16/08/2022,"2022-08-16 [8,11)"
EM0001,TOR05,103.48,13.53,0.13,15.75,46.19,24.043,3,"[8,11)",16/08/2022,"2022-08-16 [8,11)"
EM0004,TOR05,72.47,16,0.22,14.87,59.97,23.85,3,"[8,11)",16/08/2022,"2022-08-16 [8,11)"
EM0005,TOR05,144.62,17.55,0.12,16.43,18.21,23.667,3,"[8,11)",16/08/2022,"2022-08-16 [8,11)"
EM0003,TOR05,127.69,4.95,0.04,7.79,11.49,24.06,3,"[8,11)",16/08/2022,"2022-08-16 [8,11)"
EM0007,TOR05,124.71,NA,NA,3.59,3.59,23.2,3,"[8,11)",16/08/2022,"2022-08-16 [8,11)"
EM0006,TOR05,80.14,6.9,0.09,8.47,21.29,25.214,2,"[11,13)",16/08/2022,"2022-08-16 [11,13)"
EM0007,TOR05,120.92,NA,NA,3.79,3.79,26.2,2,"[11,13)",16/08/2022,"2022-08-16 [11,13)"
EM0004,TOR05,92.84,6.34,0.07,10.01,16.25,25.433,2,"[11,13)",16/08/2022,"2022-08-16 [11,13)"
EM0005,TOR05,143.21,15.82,0.11,18.95,28.88,25.1,2,"[11,13)",16/08/2022,"2022-08-16 [11,13)"
EM0001,TOR05,113.88,6.31,0.06,7.24,8.93,24.8,2,"[11,13)",16/08/2022,"2022-08-16 [11,13)"
EM0003,TOR05,150.03,NA,NA,19.99,19.99,24.9,2,"[11,13)",16/08/2022,"2022-08-16 [11,13)"
EM0006,TOR05,67.3,11.79,0.18,8.76,32.73,24.223,5,"[13,18)",16/08/2022,"2022-08-16 [13,18)"
EM0004,TOR05,83.61,14.04,0.17,11.45,41.14,24.104,5,"[13,18)",16/08/2022,"2022-08-16 [13,18)"
EM0005,TOR05,132.13,5.03,0.04,12.94,35.67,24.5,5,"[13,18)",16/08/2022,"2022-08-16 [13,18)"
EM0001,TOR05,104.92,8.18,0.08,7.37,19.55,24.278,5,"[13,18)",16/08/2022,"2022-08-16 [13,18)"
EM0003,TOR05,131.79,NA,NA,18.24,18.24,23.9,5,"[13,18)",16/08/2022,"2022-08-16 [13,18)"
EM0007,TOR05,123,0.43,0,1.2,1.78,23.7,5,"[13,18)",16/08/2022,"2022-08-16 [13,18)"
EM0006,TOR05,47.15,18.89,0.4,14.24,53.32,22.753,4,"[19,23)",16/08/2022,"2022-08-16 [19,23)"
EM0004,TOR05,79.95,9.27,0.12,11.05,32.8,22.733,4,"[19,23)",16/08/2022,"2022-08-16 [19,23)"
EM0007,TOR05,113.16,8.34,0.07,8.8,19.15,22.843,4,"[19,23)",16/08/2022,"2022-08-16 [19,23)"
EM0005,TOR05,133.48,4.84,0.04,6.03,11.73,22.45,4,"[19,23)",16/08/2022,"2022-08-16 [19,23)"
EM0001,TOR05,111.21,8.89,0.08,11.5,26.32,22.583,4,"[19,23)",16/08/2022,"2022-08-16 [19,23)"
EM0003,TOR05,121.37,5.63,0.05,5.56,8.43,22.84,4,"[19,23)",16/08/2022,"2022-08-16 [19,23)"
EM0005,TOR05,155.71,15.54,0.1,27.72,33.59,24.9,3,"[8,11)",17/08/2022,"2022-08-17 [8,11)"
EM0006,TOR05,39.35,10.03,0.25,5.56,46.45,24.578,3,"[8,11)",17/08/2022,"2022-08-17 [8,11)"
EM0004,TOR05,72.71,9.92,0.14,10.8,40.24,24.564,3,"[8,11)",17/08/2022,"2022-08-17 [8,11)"
EM0001,TOR05,106.34,13.47,0.13,16.63,19.05,24.25,3,"[8,11)",17/08/2022,"2022-08-17 [8,11)"
EM0006,TOR05,61.37,11.51,0.19,11.81,29.68,24.063,2,"[11,13)",17/08/2022,"2022-08-17 [11,13)"
EM0004,TOR05,72.11,11.04,0.15,13.37,22.27,24.031,2,"[11,13)",17/08/2022,"2022-08-17 [11,13)"
EM0001,TOR05,115.02,12.05,0.1,16.43,23.04,24,2,"[11,13)",17/08/2022,"2022-08-17 [11,13)"
EM0003,TOR05,134.73,4.4,0.03,4.04,6.22,24.4,2,"[11,13)",17/08/2022,"2022-08-17 [11,13)"
EM0005,TOR05,135.46,3.32,0.02,11.78,34.6,24.225,2,"[11,13)",17/08/2022,"2022-08-17 [11,13)"
EM0006,TOR05,64.76,14.84,0.23,11.29,45.36,24.893,5,"[13,18)",17/08/2022,"2022-08-17 [13,18)"
EM0004,TOR05,67.01,12.74,0.19,11.5,26.5,25.127,5,"[13,18)",17/08/2022,"2022-08-17 [13,18)"
EM0003,TOR05,129.08,3.01,0.02,3.91,5.92,25.1,5,"[13,18)",17/08/2022,"2022-08-17 [13,18)"
EM0001,TOR05,106.93,NA,NA,12.17,12.17,25,5,"[13,18)",17/08/2022,"2022-08-17 [13,18)"
EM0005,TOR05,136.67,5.81,0.04,5.58,12.94,24.34,5,"[13,18)",17/08/2022,"2022-08-17 [13,18)"
EM0004,TOR05,74.95,12.01,0.16,11.72,30.5,23.882,4,"[19,23)",17/08/2022,"2022-08-17 [19,23)"
EM0006,TOR05,56.46,18,0.32,13.38,42.28,23.889,4,"[19,23)",17/08/2022,"2022-08-17 [19,23)"
EM0001,TOR05,127.13,22.95,0.18,11.7,39.1,23.657,4,"[19,23)",17/08/2022,"2022-08-17 [19,23)"
EM0003,TOR05,127.09,4.35,0.03,6.64,8.22,23.733,4,"[19,23)",17/08/2022,"2022-08-17 [19,23)"
EM0007,TOR05,114.36,6.92,0.06,7.73,9.78,23.9,4,"[19,23)",17/08/2022,"2022-08-17 [19,23)"
EM0005,TOR05,130.13,NA,NA,1.19,1.19,24.2,4,"[19,23)",17/08/2022,"2022-08-17 [19,23)"
EM0006,TOR05,50.24,12.81,0.26,11.28,56.73,22.634,3,"[8,11)",18/08/2022,"2022-08-18 [8,11)"
EM0001,TOR05,103.45,8.38,0.08,9.42,20.51,22.556,3,"[8,11)",18/08/2022,"2022-08-18 [8,11)"
EM0004,TOR05,86.28,9.76,0.11,9.14,16.97,22.744,3,"[8,11)",18/08/2022,"2022-08-18 [8,11)"
EM0005,TOR05,134.27,13.31,0.1,14.56,39.8,22.767,3,"[8,11)",18/08/2022,"2022-08-18 [8,11)"
EM0003,TOR05,129.46,6.74,0.05,4.74,12.03,22.667,3,"[8,11)",18/08/2022,"2022-08-18 [8,11)"
EM0007,TOR05,129.24,NA,NA,2,2,22.6,3,"[8,11)",18/08/2022,"2022-08-18 [8,11)"
EM0006,TOR05,54.94,16.78,0.31,4.95,23.63,23.396,2,"[11,13)",18/08/2022,"2022-08-18 [11,13)"
EM0005,TOR05,154.56,NA,NA,33.04,33.04,22.8,2,"[11,13)",18/08/2022,"2022-08-18 [11,13)"
EM0001,TOR05,86.9,1.57,0.02,10.83,19.43,23.1,2,"[11,13)",18/08/2022,"2022-08-18 [11,13)"
EM0007,TOR05,118.51,NA,NA,10.73,10.73,23.7,2,"[11,13)",18/08/2022,"2022-08-18 [11,13)"
EM0001,TOR05,113.22,21.47,0.19,32.47,45.1,24.575,5,"[13,18)",18/08/2022,"2022-08-18 [13,18)"
EM0006,TOR05,68.84,18.59,0.27,9.47,36.01,26.117,5,"[13,18)",18/08/2022,"2022-08-18 [13,18)"
EM0007,TOR05,128.11,8.04,0.06,13.33,15.29,25.5,5,"[13,18)",18/08/2022,"2022-08-18 [13,18)"
EM0004,TOR05,82.04,11.52,0.14,13.56,22.28,27.433,5,"[13,18)",18/08/2022,"2022-08-18 [13,18)"
EM0003,TOR05,130.88,NA,NA,6.35,6.35,26.7,5,"[13,18)",18/08/2022,"2022-08-18 [13,18)"
EM0006,TOR05,49.77,18.19,0.37,11.63,49.53,24.572,4,"[19,23)",18/08/2022,"2022-08-18 [19,23)"
EM0004,TOR05,85.89,10.61,0.12,13.2,28.11,24.707,4,"[19,23)",18/08/2022,"2022-08-18 [19,23)"
EM0005,TOR05,149.98,16.83,0.11,21.21,30.65,24.66,4,"[19,23)",18/08/2022,"2022-08-18 [19,23)"
EM0001,TOR05,128.36,18.59,0.14,13.86,33.02,24.4,4,"[19,23)",18/08/2022,"2022-08-18 [19,23)"
EM0003,TOR05,122.43,6.95,0.06,6.68,9.82,24.4,4,"[19,23)",18/08/2022,"2022-08-18 [19,23)"
EM0007,TOR05,123.9,7.42,0.06,8.61,10.5,24.2,4,"[19,23)",18/08/2022,"2022-08-18 [19,23)"
EM0006,TOR05,55.45,15.89,0.29,9.38,36.72,22.99,3,"[8,11)",19/08/2022,"2022-08-19 [8,11)"
EM0001,TOR05,109.26,13.32,0.12,8.38,18.36,23.02,3,"[8,11)",19/08/2022,"2022-08-19 [8,11)"
EM0007,TOR05,131.06,4.57,0.03,3.03,8.09,24,3,"[8,11)",19/08/2022,"2022-08-19 [8,11)"
EM0004,TOR05,76.73,10.73,0.14,15.75,34.34,22.985,3,"[8,11)",19/08/2022,"2022-08-19 [8,11)"
EM0005,TOR05,149.99,16.1,0.11,19.33,28.66,22.767,3,"[8,11)",19/08/2022,"2022-08-19 [8,11)"
EM0003,TOR05,136.37,9.78,0.07,8.53,13.83,22.75,3,"[8,11)",19/08/2022,"2022-08-19 [8,11)"
EM0006,TOR05,83.41,2.32,0.03,2.88,6.5,25.24,2,"[11,13)",19/08/2022,"2022-08-19 [11,13)"
EM0005,TOR05,137.78,NA,NA,2.02,2.02,23.9,2,"[11,13)",19/08/2022,"2022-08-19 [11,13)"
EM0001,TOR05,124.48,13.58,0.11,8,18.48,25.044,2,"[11,13)",19/08/2022,"2022-08-19 [11,13)"
EM0004,TOR05,86.91,6.97,0.08,8.85,21.72,24.991,2,"[11,13)",19/08/2022,"2022-08-19 [11,13)"
EM0003,TOR05,131.28,1.04,0.01,2.02,2.56,25.6,2,"[11,13)",19/08/2022,"2022-08-19 [11,13)"
EM0003,TOR05,139.5,4.51,0.03,4.06,8.01,26.633,5,"[13,18)",19/08/2022,"2022-08-19 [13,18)"
EM0006,TOR05,69.98,20.13,0.29,11.47,56.27,26.428,5,"[13,18)",19/08/2022,"2022-08-19 [13,18)"
EM0001,TOR05,89.75,10.78,0.12,26.76,68.92,25.875,5,"[13,18)",19/08/2022,"2022-08-19 [13,18)"
EM0004,TOR05,90.24,2.99,0.03,2.79,3.73,25.733,5,"[13,18)",19/08/2022,"2022-08-19 [13,18)"
EM0006,TOR05,34.47,7.24,0.21,4.69,22.86,21.409,4,"[19,23)",19/08/2022,"2022-08-19 [19,23)"
EM0001,TOR05,112.55,12.76,0.11,11.74,43.15,21.322,4,"[19,23)",19/08/2022,"2022-08-19 [19,23)"
EM0004,TOR05,80.56,11.47,0.14,11.08,28.65,21.363,4,"[19,23)",19/08/2022,"2022-08-19 [19,23)"
EM0003,TOR05,126.97,7.57,0.06,6.71,11.73,21.344,4,"[19,23)",19/08/2022,"2022-08-19 [19,23)"
EM0005,TOR05,142.03,0.88,0.01,2.96,4.68,21.3,4,"[19,23)",19/08/2022,"2022-08-19 [19,23)"
EM0007,TOR05,118.71,4.59,0.04,4.56,5.42,21.533,4,"[19,23)",19/08/2022,"2022-08-19 [19,23)"
EM0004,TOR05,75.66,16.59,0.22,23.08,49.83,24.686,3,"[8,11)",20/08/2022,"2022-08-20 [8,11)"
EM0006,TOR05,48.32,15.17,0.31,13.72,37.43,24.721,3,"[8,11)",20/08/2022,"2022-08-20 [8,11)"
EM0001,TOR04,235.27,79.65,0.34,8.58,14.42,25.967,3,"[8,11)",20/08/2022,"2022-08-20 [8,11)"
EM0005,TOR05,138.93,17.96,0.13,20.22,42.64,24.575,3,"[8,11)",20/08/2022,"2022-08-20 [8,11)"
EM0007,TOR04,109.45,13.11,0.12,13.63,21.77,26.657,3,"[8,11)",20/08/2022,"2022-08-20 [8,11)"
EM0003,TOR04,104.11,39.69,0.38,11.42,11.69,25.45,3,"[8,11)",20/08/2022,"2022-08-20 [8,11)"
EM0007,TOR04,105.47,3.35,0.03,5.85,24.2,24.573,2,"[11,13)",20/08/2022,"2022-08-20 [11,13)"
EM0006,TOR05,60.76,20.69,0.34,12.29,49.34,24.458,2,"[11,13)",20/08/2022,"2022-08-20 [11,13)"
EM0003,TOR04,101.75,3.13,0.03,6.09,21.71,24.84,2,"[11,13)",20/08/2022,"2022-08-20 [11,13)"
EM0005,TOR05,140.63,16.87,0.12,16.81,27.1,25.233,2,"[11,13)",20/08/2022,"2022-08-20 [11,13)"
EM0004,TOR05,82.86,3.95,0.05,5.6,11.56,24.05,2,"[11,13)",20/08/2022,"2022-08-20 [11,13)"
EM0001,TOR05,143.32,82.91,0.58,14.19,36.94,24.3,2,"[11,13)",20/08/2022,"2022-08-20 [11,13)"
EM0001,TOR05,117.69,53.08,0.45,11.65,32.41,22.918,5,"[13,18)",20/08/2022,"2022-08-20 [13,18)"
EM0006,TOR05,53.08,18.01,0.34,10.61,42.59,22.934,5,"[13,18)",20/08/2022,"2022-08-20 [13,18)"
EM0007,TOR05,115.21,5.11,0.04,3.9,15.45,22.976,5,"[13,18)",20/08/2022,"2022-08-20 [13,18)"
EM0004,TOR05,75.92,11.1,0.15,11.02,33.35,22.979,5,"[13,18)",20/08/2022,"2022-08-20 [13,18)"
EM0003,TOR05,112.57,17.89,0.16,9.62,22.09,23.04,5,"[13,18)",20/08/2022,"2022-08-20 [13,18)"
EM0005,TOR05,135.41,10.39,0.08,9.4,26.2,22.806,5,"[13,18)",20/08/2022,"2022-08-20 [13,18)"
EM0004,TOR05,70.47,11.95,0.17,9.47,20.74,23.033,4,"[19,23)",20/08/2022,"2022-08-20 [19,23)"
EM0005,TOR05,187.93,106.83,0.57,5.84,7.71,23.35,4,"[19,23)",20/08/2022,"2022-08-20 [19,23)"
EM0006,TOR05,60.52,18.2,0.3,15.14,39.57,23.483,4,"[19,23)",20/08/2022,"2022-08-20 [19,23)"
EM0007,TOR04,115.75,18.04,0.16,11.61,37.03,24.082,4,"[19,23)",20/08/2022,"2022-08-20 [19,23)"
EM0003,TOR04,96.61,12.39,0.13,3.44,8.4,23.84,4,"[19,23)",20/08/2022,"2022-08-20 [19,23)"
EM0001,TOR04,228.99,67.2,0.29,8.3,27.36,24.677,4,"[19,23)",20/08/2022,"2022-08-20 [19,23)"
EM0001,TOR05,132.67,58.28,0.44,16.85,43.87,23.829,3,"[8,11)",21/08/2022,"2022-08-21 [8,11)"
EM0006,TOR05,58.98,13.79,0.23,10.96,36.56,23.791,3,"[8,11)",21/08/2022,"2022-08-21 [8,11)"
EM0005,TOR05,144.38,3.73,0.03,3.84,5.28,23.775,3,"[8,11)",21/08/2022,"2022-08-21 [8,11)"
EM0004,TOR05,76.73,11.5,0.15,12.21,29.58,23.892,3,"[8,11)",21/08/2022,"2022-08-21 [8,11)"
EM0003,TOR05,107.62,20.19,0.19,3.16,5.38,24.167,3,"[8,11)",21/08/2022,"2022-08-21 [8,11)"
EM0006,TOR05,61.66,8.68,0.14,6.6,26.7,23.315,2,"[11,13)",21/08/2022,"2022-08-21 [11,13)"
EM0004,TOR05,83.09,26.82,0.32,27.62,56.41,23.375,2,"[11,13)",21/08/2022,"2022-08-21 [11,13)"
EM0007,TOR05,128.54,4.49,0.03,3.78,8.55,23.1,2,"[11,13)",21/08/2022,"2022-08-21 [11,13)"
EM0001,TOR05,110.96,8.92,0.08,8.94,25.15,23.157,2,"[11,13)",21/08/2022,"2022-08-21 [11,13)"
EM0005,TOR05,136.62,8.84,0.06,9.3,17.29,23.233,2,"[11,13)",21/08/2022,"2022-08-21 [11,13)"
EM0003,TOR05,131.37,4.83,0.04,4.9,6.04,23.2,2,"[11,13)",21/08/2022,"2022-08-21 [11,13)"
EM0006,TOR05,69.98,16.52,0.24,9.28,33.63,23.938,5,"[13,18)",21/08/2022,"2022-08-21 [13,18)"
EM0001,TOR05,105.82,10.29,0.1,12.07,23.74,24.42,5,"[13,18)",21/08/2022,"2022-08-21 [13,18)"
EM0004,TOR05,83.85,10.77,0.13,11.46,32.59,23.775,5,"[13,18)",21/08/2022,"2022-08-21 [13,18)"
EM0005,TOR05,137.3,7.7,0.06,6.03,18,23.819,5,"[13,18)",21/08/2022,"2022-08-21 [13,18)"
EM0003,TOR05,135.47,4.89,0.04,5.42,8.58,23.283,5,"[13,18)",21/08/2022,"2022-08-21 [13,18)"
EM0007,TOR05,134.61,10.59,0.08,9.24,19.14,23.8,5,"[13,18)",21/08/2022,"2022-08-21 [13,18)"
EM0006,TOR05,68.5,18.63,0.27,8.61,46.97,23.553,4,"[19,23)",21/08/2022,"2022-08-21 [19,23)"
EM0004,TOR05,81.17,10.45,0.13,11.05,33.11,23.356,4,"[19,23)",21/08/2022,"2022-08-21 [19,23)"
EM0001,TOR05,126.46,14.11,0.11,15.01,27.93,24.067,4,"[19,23)",21/08/2022,"2022-08-21 [19,23)"
EM0003,TOR05,132.25,9.95,0.08,14.26,19.9,23.42,4,"[19,23)",21/08/2022,"2022-08-21 [19,23)"
EM0005,TOR05,145.24,2.97,0.02,6.51,9.26,23.233,4,"[19,23)",21/08/2022,"2022-08-21 [19,23)"
EM0006,TOR05,61.13,15.15,0.25,8.6,34.89,24.218,3,"[8,11)",22/08/2022,"2022-08-22 [8,11)"
EM0005,TOR05,146.99,37.06,0.25,18.39,56.82,24.35,3,"[8,11)",22/08/2022,"2022-08-22 [8,11)"
EM0004,TOR05,83.83,9.97,0.12,12.58,25.73,24.383,3,"[8,11)",22/08/2022,"2022-08-22 [8,11)"
EM0001,TOR04,217.32,75.64,0.35,10.11,29,24.967,3,"[8,11)",22/08/2022,"2022-08-22 [8,11)"
EM0007,TOR04,122.7,8.09,0.07,8.56,14.76,24.738,3,"[8,11)",22/08/2022,"2022-08-22 [8,11)"
EM0003,TOR05,112.41,15.98,0.14,4.51,7.03,24.75,3,"[8,11)",22/08/2022,"2022-08-22 [8,11)"
EM0001,TOR05,140.8,70.33,0.5,12.85,49.65,24.354,2,"[11,13)",22/08/2022,"2022-08-22 [11,13)"
EM0006,TOR05,76.97,12.35,0.16,10.68,33.4,24.024,2,"[11,13)",22/08/2022,"2022-08-22 [11,13)"
EM0004,TOR05,82.34,9.95,0.12,9.79,17.97,24.1,2,"[11,13)",22/08/2022,"2022-08-22 [11,13)"
EM0005,TOR05,169.05,63.18,0.37,6.65,14.25,24.733,2,"[11,13)",22/08/2022,"2022-08-22 [11,13)"
EM0003,TOR05,115.09,24.29,0.21,5.84,9.78,25.05,2,"[11,13)",22/08/2022,"2022-08-22 [11,13)"
EM0007,TOR04,113.17,9.76,0.09,6.73,11.18,25.1,2,"[11,13)",22/08/2022,"2022-08-22 [11,13)"
EM0001,TOR05,120.54,49.91,0.41,2.93,13.02,24.029,5,"[13,18)",22/08/2022,"2022-08-22 [13,18)"
EM0006,TOR05,54.05,9.71,0.18,7.35,46.02,25.584,5,"[13,18)",22/08/2022,"2022-08-22 [13,18)"
EM0004,TOR05,87.43,12.1,0.14,9.09,25.79,25.209,5,"[13,18)",22/08/2022,"2022-08-22 [13,18)"
EM0007,TOR04,115.49,22.04,0.19,21.8,42.12,26.3,5,"[13,18)",22/08/2022,"2022-08-22 [13,18)"
EM0005,TOR05,141.9,9.14,0.06,9.18,32.01,24.767,5,"[13,18)",22/08/2022,"2022-08-22 [13,18)"
EM0003,TOR05,132.58,1.66,0.01,2.3,2.98,23.867,5,"[13,18)",22/08/2022,"2022-08-22 [13,18)"
EM0006,TOR05,49.08,13.96,0.28,7.34,49.54,25.551,4,"[19,23)",22/08/2022,"2022-08-22 [19,23)"
EM0004,TOR05,68.78,10.05,0.15,7.38,21.12,24.733,4,"[19,23)",22/08/2022,"2022-08-22 [19,23)"
EM0005,TOR05,130.72,NA,NA,9.15,9.15,28.2,4,"[19,23)",22/08/2022,"2022-08-22 [19,23)"
EM0001,TOR04,211.89,75.2,0.35,22.73,59.26,23,4,"[19,23)",22/08/2022,"2022-08-22 [19,23)"
EM0007,TOR05,118.05,NA,NA,4.96,4.96,23,4,"[19,23)",22/08/2022,"2022-08-22 [19,23)"
